id,labels,sentences,PROPN,PROPN+NOUN,PROPN+NOUN|VERB,PROPN+NOUN|ADJ,PROPN+*+NOUN,ADV+PRON|VERB,ADV+PRON,ADV+PRON|ADJ,ADV+PRON|ADJ+NOUN,ADV+PRON|ADJ+*+NOUN,ADV+PRON|AUX,ADV+PRON|AUX+*+NOUN,ADV+PRON|NUM,ADV+PRON|[price],ADV+PRON|[well],ADV+PRON|$MONEY,ADV+PRON|$PERCENT,ADV+VERB|PRON,ADV+VERB,ADV+VERB|ADJ,ADV+VERB|ADJ+*+NOUN,ADV+VERB|AUX,ADV+VERB|AUX+*+NOUN,ADV,ADV+NOUN|PRON,ADV+NOUN|PRON+*+VERB,ADV+NOUN,ADV+NOUN|ADJ,ADV+NOUN|ADJ+*+PRON,ADV+NOUN|AUX,ADV+ADJ|PRON,ADV+ADJ|PRON+NOUN,ADV+ADJ|PRON+*+NOUN,ADV+ADJ|VERB,ADV+ADJ|VERB+*+NOUN,ADV+ADJ,ADV+ADJ|AUX,ADV+ADJ|AUX+*+NOUN,ADV+ADJ|NUM,ADV+ADJ|NUM+NOUN,ADV+ADJ|NUM+*+NOUN,ADV+ADJ|[price],ADV+ADJ|[well],ADV+ADJ|$MONEY,ADV+ADJ|$PERCENT,ADV+ADJ|$PERCENT+NOUN,ADV+ADJ|$PERCENT+*+NOUN,ADV+AUX|PRON,ADV+AUX|PRON+*+NOUN,ADV+AUX|VERB,ADV+AUX|VERB+*+NOUN,ADV+AUX,ADV+AUX|NOUN,ADV+AUX|ADJ,ADV+AUX|ADJ+*+NOUN,ADV+AUX|NUM,ADV+AUX|NUM+*+NOUN,ADV+AUX|[well],ADV+AUX|$MONEY,ADV+AUX|$PERCENT,ADV+AUX|$PERCENT+*+NOUN,ADV+NUM|PRON,ADV+NUM,ADV+NUM|ADJ,ADV+NUM|ADJ+NOUN,ADV+NUM|ADJ+*+NOUN,ADV+NUM|AUX,ADV+NUM|AUX+*+NOUN,ADV+*+PRON|VERB,ADV+*+PRON|PROPN,ADV+*+PRON|NOUN,ADV+*+PRON|NOUN+AUX,ADV+*+PRON|ADJ,ADV+*+PRON|ADJ+NOUN,ADV+*+PRON|AUX+VERB,ADV+*+PRON|AUX,ADV+*+PRON|NUM,ADV+*+PRON|NUM+NOUN,ADV+*+PRON,ADV+*+PRON|[deal],ADV+*+PRON|[price],ADV+*+PRON|[well],ADV+*+PRON|$MONEY,ADV+*+PRON|$PERCENT,ADV+*+VERB|PRON,ADV+*+VERB|NOUN,ADV+*+VERB|ADJ+PRON,ADV+*+VERB|ADJ,ADV+*+VERB|AUX,ADV+*+VERB|NUM,ADV+*+VERB,ADV+*+VERB|[deal],ADV+*+VERB|[well],ADV+*+VERB|$DATE,ADV+*+VERB|$MONEY,ADV+*+VERB|$PERCENT,ADV+*+NOUN|PRON,ADV+*+NOUN|PRON+AUX,ADV+*+NOUN|VERB,ADV+*+NOUN|PROPN,ADV+*+NOUN|ADJ+PRON,ADV+*+NOUN|ADJ,ADV+*+NOUN|AUX,ADV+*+NOUN|NUM,ADV+*+NOUN,ADV+*+NOUN|[price],ADV+*+NOUN|[well],ADV+*+NOUN|$MONEY,ADV+*+NOUN|$ORDINAL,ADV+*+ADJ,ADV+*+ADJ+NOUN|PRON,ADV+*+ADJ+NOUN,ADV+*+ADJ+[deal]|PRON,ADV+*+ADJ+[deal],ADV+*+ADJ+[deal]|NOUN,ADV+*+ADJ+[deal]|[place],ADV+*+ADJ+[deal]|[time],ADV+*+ADJ+[place]|PRON,ADV+*+ADJ+[place],ADV+*+ADJ+[place]|NOUN,ADV+*+ADJ+[place]|[deal],ADV+*+ADJ+[place]|[time],ADV+*+AUX|PRON+VERB,ADV+*+AUX|PRON,ADV+*+AUX|VERB,ADV+*+AUX|PROPN,ADV+*+AUX|NOUN,ADV+*+AUX|ADJ+PRON,ADV+*+AUX|ADJ,ADV+*+AUX|NUM,ADV+*+AUX,ADV+*+AUX|[deal],ADV+*+AUX|[well],ADV+*+AUX|$MONEY,ADV+*+AUX|$ORDINAL,ADV+*+AUX|$PERCENT,ADV+*+NUM|PRON,ADV+*+NUM|PRON+NOUN,ADV+*+NUM|VERB,ADV+*+NUM|PROPN,ADV+*+NUM|NOUN,ADV+*+NUM|ADJ,ADV+*+NUM|ADJ+NOUN,ADV+*+NUM|AUX,ADV+*+NUM,ADV+*+NUM|[deal],ADV+*+NUM|[price],ADV+*+NUM|[well],ADV+*+NUM|$DATE,ADV+*+[deal]|PRON,ADV+*+[deal]|VERB,ADV+*+[deal]|PROPN,ADV+*+[deal]|NOUN,ADV+*+[deal]|ADJ,ADV+*+[deal]|AUX,ADV+*+[deal]|NUM,ADV+*+[deal],ADV+*+[deal]|[price],ADV+*+[deal]|[well],ADV+*+[deal]|$DATE,ADV+*+[deal]|$MONEY,ADV+*+[deal]|$ORDINAL,ADV+*+[deal]|$PERCENT,ADV+[price]|PRON,ADV+[price],ADV+[price]|ADJ,ADV+[price]|AUX,ADV+[well]|PRON,ADV+[well],ADV+[well]|ADJ,ADV+[well]|AUX,ADV+$MONEY|PRON,ADV+$MONEY,ADV+$MONEY|ADJ,ADV+$MONEY|AUX,ADV+$PERCENT|PRON,ADV+$PERCENT,ADV+$PERCENT|ADJ,ADV+$PERCENT|ADJ+NOUN,ADV+$PERCENT|ADJ+*+NOUN,ADV+$PERCENT|AUX,ADV+$PERCENT|AUX+*+NOUN,NUM,NUM+NOUN,NUM+NOUN|ADV,NUM+*+NOUN,NUM+*+ADV,[good],[deal],[price],[price]+VERB,[price]+VERB|ADV,[price]+VERB|AUX,[price]+*+VERB,[pay],[place],[place]+*+VERB,[shop],[find],[well],[well]+NOUN,[well]+*+NOUN,[discount],[shoe],$MONEY
60,0,"The manager and staff were friendly, which is always a nice bonus.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,"Today we waited over ten minutes behind one car in the drive thru for their single order
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,"Fabulous service and awesome food
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,"The wait staff is attentive and knowledge
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,"I am not from the area, and parking is tough
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,"The only problem we really had was the ladies at the front office were sorta rude and looked annoyed at us.
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,"This man is unstable and incompetent as a manager
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,"Environment is very open, clean and comfortable.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,"There's nothing striking about the environment or decor here, but do not leave without trying the dried, sautéed green beans
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,"I sat outdoors and enjoyed the nice string lighting and music that was playing
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,"The food quality is average and their service is slower than slow
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,"There was a nice beer and cocktail list to choose from as well. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,0,"Service was awful, bathrooms were filthy and Wellesley's stupid blue law about requiring every patron to order food while drinking is absurb.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
